prompt_id,prompt,ref_image
LN3809,"In the picture there is a water on the water a person is diving the surfboard,there is a clear sky.",LN/000000292908.jpg
LN3810,"Here we can see a oven and there is a pizza. This is stove, on the stove there is a vessel. This is card. On the card there is a dog. This is floor and there is a wall.",LN/000000192191.jpg
LN3811,Here we can see a bus on the road. This is grass and there are poles. These are the lights and there is a fence. In the background there are trees and this is sky.,LN/000000095843.jpg
LN3812,In the middle of the image a man is holding a tennis racket behind him there is fencing. Top left side of the image few people are sitting and watching match. Top right side of the image few people are sitting and watching the match.,LN/000000126137.jpg
LN3813,"In this image, we can see a cake piece on the plate, there is a knife and trowel. At the background, we can see a wooden table, blue color plate, wooden piece, some food is placed on it.",LN/000000189451.jpg
LN3814,"A cake is in shape of a cloth bag,a sandal ,a red color car and a mobile phone is shown in the picture.",LN/000000180878.jpg
LN3815,In this image i can see a two persons. On the left side the person is holding a camera. He is wearing black jacket and a jeans. On the right side the person is wearing a helmet and a skating board on the floor. I can see a bag and a grass.,LN/000000568981.jpg
LN3816,"There is a group of people. They are sitting like a squat position. They are eating pizza slices. Some persons are standing. There is a table. There is a plate,pizza,bottle on a table. In the center there is a woman. She is holding a mobile. There is a woman on the right side. She is eating pizza. There is a mirror. There is a table. There is a books,pen on a table. We can see in the background wall.",LN/000000122962.jpg
LN3817,This image is taken in outdoors. In the bottom of the image there is a bark. At the top of the image there are rocks. In the middle of the image there are two bears in the water.,LN/000000318080.jpg
LN3818,"This is an image of the room where we can see a bed with a blanket, table with chair and door to access with windows.",LN/000000001993.jpg
LN3819,"This is the picture taken in ground. The woman in orange dress was holding a tennis racket and smiling. Behind the woman there is a sign board of crocodile, shoes and cover.",LN/000000039480.jpg
LN3820,"Here there is house,tree,pole with poster,road,this is fencing and to the house there are windows door and windows are made of glass.",LN/000000261796.jpg
LN3821,"In this image we can see a boat, here are the person standing, it is in orange color, at the top here are the tubes, here is the flag, and the water is blue in color.",LN/000000400803.jpg
LN3822,"In this image I can see a cow toy kept on the floor and there is a screen kept on the toy and in the floor ,left side I can see a clock and there is a wood visible in the middle and there is a window visible on the left side.",LN/000000180383.jpg
LN3823,In this image I can see food and a fork in a plate.,LN/000000045728.jpg
LN3824,"In this picture we can see fruits in a glass flask and aside to this we have pine apples, grass in trays and this all are placed on a table and in the background we can see wall with frames, cars on road, stickers.",LN/000000386210.jpg
LN3825,In this image we can see zebras sitting on the ground.,LN/000000376278.jpg
LN3826,"There is a table which has some wine bottles,mixture grinder and a toy placed on it and there is a pole which has pub letters attached to it.",LN/000000214224.jpg
LN3827,"This image is clicked at outdoor. In the middle there is a hydrant and road. In the background, there is a person walking and there is sign board, pole, cars, trees, fence, buildings, window and wall.",LN/000000417779.jpg
LN3828,"In this image I can see number of people are sitting on benches. I can also see smile on few faces and here a man is wearing a cap. On this bench I can see a phone, few plates and a camper. In the background I can see few houses and number of trees.",LN/000000266768.jpg
LN3829,"In this image, there is an inside view of a room. There is a table contains flower vase and photo frames. There is a chair in the bottom right of the image. There is a lamp on the right side of the image.",LN/000000415716.jpg
LN3830,"In this image, in the middle there is a meter which is in white color, in the right side there is a pole on that there is a meter which is in white color, in the left side there is a black color pole.",LN/000000154339.jpg
LN3831,Backside of this fence we can able to see a stop board with stand. Land is covered with grass. Rights side corner of the image we can able to see a building with glasses. In-front of this building there are trees and plants. Here we can able to see a truncated car.,LN/000000011122.jpg
LN3832,"in this picture we can see a table and on table we have basket and in baskets we have tissue paper and pizza slices and aside to this we have a bottle with drink in it and a person in front of all this and in the background we can see some persons standing on floor, glass wall.",LN/000000474167.jpg
LN3833,"There is a brown color dog is sleeping on the bed which is covered with blue color bed sheet. In the background, there is a wall, books arranged in shelves, wooden cupboard, white color cloth, floor and other items.",LN/000000170278.jpg
LN3834,In this picture i can see a two women standing at the ground the holding the shuttle rackets and less there is railing and right and Centre the audience setting that there and here on the playground are a group of people standing,LN/000000402615.jpg
LN3835,"In this picture we see railway tracks, train which is running on diesel. There is a lot of smoke coming out of the train. Beside the track there are fields containing grass visible. Also the sky with clouds is there. We see some people in the picture at the center.",LN/000000316054.jpg
LN3836,"In this image, we can see few bowls , few food items are placed on it. There are two containers that are filled something. On right side, we can see a bottle in that bottle we can see some oil. There is a leads are placed beside the bottle. On left side, we can see a machine.",LN/000000300233.jpg
LN3837,In the center of the image we can see zebra on the ground. In the background we can see grass and fencing.,LN/000000445439.jpg
LN3838,In this picture there is a pizza place on the plate. There is a toy bike on the other side of the plate which is in red color.,LN/000000402433.jpg
LN3839,"In this image, theres grass on the ground which is in green color, in the left side there is a cow which is in brown color eating the grass, there are some green color plants and there are some green color trees, in the background there are mountains and there is a sky which is in blue color.",LN/000000416837.jpg
LN3840,"In this image we can see a man is kicking the ball, and at side a person is standing on the ground, he is wearing the white uniform, in front here is the group of persons are sitting, and here is the staircase.",LN/000000214539.jpg
LN3841,In this image there is a pole which showing sign boards. On the background we can see a building and window. On the left there is a sky. On the bottom we can see a hotel's name.,LN/000000477118.jpg
LN3842,"In the foreground we can see an aircraft, grass, soil and a small building. In the background towards left there are trees. In the background towards right they are looking like a vehicle and a building. At the top it is the sky.",LN/000000463037.jpg
LN3843,Here we can see a person who is holding a racket with his hands. And this is toy.,LN/000000463802.jpg
LN3844,There is a train. The railway track in front of track. There is a concrete on a middle of the tracker.,LN/000000458109.jpg
LN3845,In the foreground of the picture there is road. In the center of the picture there are many motorbikes. On the right there is a car. In the center of the picture there are few people standing and others on the bikes. Sky is cloudy.,LN/000000044590.jpg
LN3846,This is the picture of a street where we have some signal lights to the poles and some shops to the corner and people walking on the foot path.,LN/000000361103.jpg
LN3847,In this picture I can see the metal object in the foreground. I can see the wall on the left side. I can see the door.,LN/000000171050.jpg
LN3848,"In this picture we can see a horse is walking and there is a vehicle back side of the horse, on left side of the image we can some of the people are walking, in the background there is a water and some of the plants here and we can also see a pole and sky here.",LN/000000166747.jpg
LN3849,"In the image in the center we can see one suitcase. In suitcase we can see some books,paper and one note.",LN/000000389315.jpg
LN3850,"In this image I see buildings and there are few boards on which there are few words written on it and I see few street lights, cars on the road and 2 persons over here. In the background I see the blue sky.",LN/000000315187.jpg
LN3851,"This picture is taken in the airport, there are some runways which are in black color, there is grass on the ground which is in green color, in the middle there is a aeroplane which is in white color, in the background there is a sky which is in white color, there is a aeroplane flying in the air.",LN/000000456865.jpg
LN3852,"There are three people sitting. Middle person is holding a mobile. And there is a table. On the table there are pizzas with boxes, plates, forks, knife, can, bottles and some other items. In the background there is a wooden wall.",LN/000000156076.jpg
LN3853,"This picture is clicked at a playground. There is man standing in the center holding a baseball bat in his hand. Beside him there is man in squat position and he is wearing gloves. There is another person walking holding a baseball bat in hand. To the right there are few people standing. In the background there is net and behind it there are people, houses, trees and light poles. There is grass on the ground. To the right there is ball. ",LN/000000464089.jpg
LN3854,"A woman is standing and holding baby in her hand. In front of her there are giraffes,buildings,bare trees,grass,fence and sky.",LN/000000240049.jpg
LN3855,On the right side of the image there is a sink. in the background there are pots. On the top there is a mirror. This is inside a washroom.,LN/000000268831.jpg
LN3856,"In the image we can see that, there are two persons standing. In front of them there is a TV and they are playing video game. Above the TV there is a flower pot and two objects. This is a floor and there are even books on the floor.",LN/000000257370.jpg
LN3857,"Here there are two persons sitting one is up and another is down,here there is table,on the table there is bottle some other objects are also there and this are clothes and this one is iron rod,one person is wearing t shirt,watch and this is glass and these are pair of shoes and a bag.",LN/000000252294.jpg
LN3858,"In this image there is an elephant at the center of the image, and there is a man who is standing at the right side of the image, he is giving shower to it, there are trees at the background area of the image, there are boundary at the front side of the image.",LN/000000486112.jpg
LN3859,In this image there are few benches over here. In the middle there is a dustbin. In the right people are walking. There are few birds on the lawn. There is a boundary around the lawn. There are trees in the place. In the background there are buildings.,LN/000000413404.jpg
LN3860,"In this image on the left there is a man, he wears jacket, trouser, he holds sticks, he is driving ski board. On the right there is a man, he wears jacket, trouser and shoes, he holds sticks, he is driving ski board. In the middle there is a man he wears jacket, trouser, he holds sticks, he is driving ski board. On the left there is a man, he wears jacket. In the background there are many trees,buildings and sky. At the bottom there is ice.",LN/000000334767.jpg
LN3861,"In this image we can see the pillar and photo frame on it. Here is the window, here is the wall,and here is the roof.",LN/000000481404.jpg
LN3862,"In this image I see the bed, pillows, a digital clock, a telephone, two lights on the wall and I see the photo frame.",LN/000000231549.jpg
LN3863,"This image is clicked in the forest. There are two zebras in this image. At the bottom, there is grass. Beside the zebra there are rocks. In the background, there are trees and plants along with a shed. The shed is in green color.",LN/000000509656.jpg
LN3864,"Here in the shelf in the tray we have plain stick,strawberry frosted,double chocolate,sprinkles,chocolate roasted,apple spice,chocolate coconut,butternut are present.",LN/000000345469.jpg
LN3865,"In this image we can see a yellow color car in the foreground. In the background we can see many cars, trees, wires, poles, clouds and sky.",LN/000000198805.jpg
LN3866,"In the image right corner we can see a plastic tray which is in red color, inside a tray we can see some food,meat,vegetables and on right side we can see a green plants in a basket. On left corner we can also see another tray with some vegetables and food, in background there is a pizza.",LN/000000456143.jpg
LN3867,"In this picture there is a train on a railway track , and at the back ground there is a bridge, trees, poles, rocks, boards, sky covered with clouds.",LN/000000419096.jpg
LN3868,We can able to see a helicopter with wings in sky. Sky is in blue color. Left side bottom of the image we can able to see tree.,LN/000000187745.jpg
LN3869,"In this image we can see a sign board, at side here is the wall made of bricks, here is the door, here are the cars on the road, here is the building, here are the trees, and at above here is the sky.",LN/000000565563.jpg
LN3870,"In the given image we can see airplane, grass and trees. On the airplane it is written world and cargo. The sky is in pale blue color.",LN/000000323709.jpg
LN3871,"In the right side of the image we can see a person who is wearing white dress, shoe, red cap and black gloves, near to him there is another person who is wearing a red t-shirt is a lying on the ground. On the top right corner we can see a person's leg. On the top left corner there is a football. On the top we can see a cloth fencing. On the left there is a green grass.",LN/000000515982.jpg
LN3872,In this image we can see some food item and a spoon on the plate. In the background we can see another plate kept on the table.,LN/000000127494.jpg
LN3873,"In this image we can a bucket with some things and wires. In the background we can see refrigerator, some machine, wash basin, cupboards and glass window.",LN/000000382696.jpg
LN3874,As we can see in the image there is a cream color plate. On plate there is a sweet and a fork.,LN/000000504711.jpg
LN3875,"In this image we can see a giraffe doll and tree. In the background we can see buildings, flag and sky through the glass windows.",LN/000000442661.jpg
LN3876,"In this image I can see three animals on the ground. In the back there is a white color fencing wall,trees and the sky.",LN/000000165336.jpg
LN3877,"There is a hand holding a yellow color cake. In the background, there are books, chair, a glass in which we can see trees, buildings, grass, plants and other items.",LN/000000093353.jpg
LN3878,"This Image is clicked outside. there is sky on the top. There are trees on the left side and right side. There are so many tents here, there are mountains on the left side. There are under that umbrella. There are buildings in the right side.",LN/000000388846.jpg
LN3879,"Here is a grey plastic box in which there is a bread, carrot slices, dry fruits, muffin, a pink spoon and a other food item.",LN/000000293044.jpg
LN3880,"I can see in this image a group of vehicles are standing on the road. On the left side I can see few trees and a person is walking on the roadside. I can also see there are few buildings, board and other objects on the ground.",LN/000000026204.jpg
LN3881,"As we can see in the image there is yellow color wall, white color tiles, photo frames, bathtub, western toilet and tissues.",LN/000000342295.jpg
LN3882,"There is a cat,remote,papers on a table. Next to it there is a remote,food packets,papers and car keys on another table. In the background there is a wall,door,cupboard,chair,toy on the table,books in the book rack.",LN/000000520531.jpg
LN3883,This is a framed image. At the bottom there is a micro oven and its lid is open. On the above there are some food items in this box.,LN/000000222455.jpg
LN3884,"In this image i can see few teddy bears which are brown in color sitting on the ground. I can see the teddy on the right side is wearing white dress and the other 2 are wearing brown outfit. I can see a basket in which there are few fruits and few bottles, i can see another basket with flowers in them. I can see few bowls with cake in them. In the background i can see a glass, a tree and i can see a hat in the left corner.",LN/000000349480.jpg
LN3885,In this image in this plate some pasta is there,LN/000000407524.jpg
LN3886,in this picture we can see a bus standing on the road behind the road there are so many trees.,LN/000000415536.jpg
LN3887,"In this image, there is a road which is in white color, in the left side there is a building and there are some steel pipes which are in white color, in the right side there is a pole which is in white color and there is a building in brown color, in the top there is a sky which is in white color.",LN/000000476491.jpg
LN3888,The image shows that there are two horses. Here we can see three persons wearing similar clothes and they are holding a wooden block. In the background we can see spectators sitting on a chair.,LN/000000331280.jpg
LN3889,"In the picture on some tool there are three teddy bears kept one after the other,on the first teddy bear that is also a tortoise doll,behind that there is a woolen cloth on which these teddy bears are placed.",LN/000000383386.jpg
LN3890,"This picture is taken in the washroom, in the right side there is a white color wash basin, in the left side there is a white color toilet seat, in the background there is white color wall, in the top there is a mirror.",LN/000000409358.jpg
LN3891,There is a black color dog sitting in the front. Behind the dogs there are many bamboo sticks. To the left side there is a dog sitting. And on the top right there is a dog sitting on the bamboo sticks. In the background there are wooden fencing and trees.,LN/000000081766.jpg
LN3892,"I can see this image a black color dog is holding an object in his mouth, on the ground we have grass",LN/000000221693.jpg
LN3893,In this image we can see a person wearing white dress and standing on the ground.,LN/000000257478.jpg
LN3894,"There is a person in violet color t-shirt, wearing sunglasses, thick green color pant, and shoes on the snowboard. In the background, there are group of trees, ground which is covered with snow and other materials.",LN/000000343453.jpg
LN3895,This image is taken inside a room. In the middle of the image there is a man standing on the floor and he is holding a mobile phone in one hand and a baby in other hand. He wore green color t-shirt. In the background there is a wall and door. In the left side of the image there is a cloth on the hanger.,LN/000000546475.jpg
LN3896,"A person is holding a plate with bun with sausage. In the background there is a child, a box with bowls, glass and some other items.",LN/000000283268.jpg
LN3897,"Here this is a sheep farm. We can see sheep on the right and there are few people standing and walking on the ground. In the background there is a wall,poles and here a name board.",LN/000000395388.jpg
LN3898,The image shows that there is a person walking on the sideways of a road. The person is wearing a suit and he is holding a piece of paper in his left side and a handbag in his right hand. In the background we can see two buses and a building.,LN/000000202339.jpg
LN3899,"The image is outside of the city. In the image in middle there are two cars, on left side we can also see a badge on which it is labelled as 'HAVE NO FEAR' and a bat. In background there are some buildings,hoarding on top there is a sky, at bottom there is a road which is in black color.",LN/000000279714.jpg
LN3900,"Here we can able to see a train in green and yellow color travelling on this track. Above this train we can able to see a bridge made with steel. Sky is cloudy. Background we can able to see trees, light pole, current pole with cables and building.",LN/000000307598.jpg
LN3901,Here we can see four persons riding a boat. This is sea. And here we can see three persons are standing on the sand.,LN/000000540932.jpg
LN3902,"In this picture we see jeep. In front of jeep there are 3 persons visible wearing caps. The left person is holding pipe like thing and the other persons are looking at him. The persons and jeep are present on the ground which is full of grass. In the background we see planets, sky.",LN/000000297022.jpg
LN3903,I can see in this image a person is holding a bat in his hand and wearing white colour dress. In the background of the image I can see a group of people are sitting on a chair and I can also see black colour fence and some thing on the ground.,LN/000000078915.jpg
LN3904,"In this picture we can see couple of flowers and a flower vase besides to the window, in the background we can find couple of trees.",LN/000000486573.jpg
LN3905,"In this image I can see two men are standing and both of them are wearing jackets. I can see one of them is wearing a specs and holding an umbrella. Here I can see a laptop, scale and few more stuffs. In the background I can see trees and number of buildings.",LN/000000510329.jpg
LN3906,"The image shows that this is a kitchen room. This is a wooden table where a bread maker, a plastic box and stand mixer are kept on it. This is a wooden shelf. This is a fridge. Here we can see a fan which is kept on this fridge. Here we can see a glass wooden shelf where plates , bowls are kept inside. Here we can see a sink which is on the left side. This is a door and this is a window which is bounded with a curtain. This is a roof with lightning arrangement.",LN/000000135561.jpg
LN3907,"There is a train. There are two persons. One person is standing in inside of the train and another person is out side of the train. The person is holding a trolley. There is a trolley. There is a luggage on a trolley. There is an another trolley of the right side. The person is holding a train. We can see in the background train station ,wall,windows and sky.",LN/000000137727.jpg
LN3908,"In this image, we can see 2 elephants. At the bottom, we can see a water. And back side, we can see few plants, trees.",LN/000000210708.jpg
LN3909,"A person is skiing on ski board with two sticks. There are trees, rocks and snow. In the background there are sky with cloud.",LN/000000002532.jpg
LN3910,In the image we can see in a glass there are pears and oranges kept and in a tray there are plants which are growing and there is a pineapple in between on the table and bedside there are cars which are parked on the road.,LN/000000386210.jpg
LN3911,"We can see vehicles on the road and we can see poster on this car. On the background we can see poles,lights,trees,sky with clouds.",LN/000000196759.jpg
LN3912,"As we can see in the image there is a table and few people here and there. On table there is a white color cloth, pizza, bottle and a basket. In the background there are few people standing.",LN/000000474167.jpg
LN3913,"In this image in the center there is one woman who is standing, and on the left side there is one table. On the table there are some plate, knives, boxes are there and on the left side there is another table and on the top there is curtain and on the top of the left corner there is one machine and some wires are there.",LN/000000485844.jpg
LN3914,There are pizza pieces in yellow plate which is on the table which is covered with a cloth is shaded with red and white colors.,LN/000000565597.jpg
LN3915,"We can see black and white color cat,keyboard on the table.",LN/000000311789.jpg
LN3916,"On the right side of the image we can see a blue color sofa and some things on it. On the left side of the image we can see a table upon which laptop and some things are kept and we can see a chair. In the background we can see books kept in the cupboard, wall hanging and a ventilator.",LN/000000024610.jpg
LN3917,"In this image we can see there is yellow colour bus and there is a pole with bicycle hanging on it and there are some more bicycles parked beside , there is a building and some trees.",LN/000000196843.jpg
LN3918,"This is a picture taken in the outdoors. It is sunny. There are two elephants was standing in water. behind the elephants there is a path, plants and trees.",LN/000000210708.jpg
LN3919,"In this picture there is a lady who is standing at the center of the image, by holding a root of the carrot in her hand and there is a glass in her other hand, glass contains leaves in it, there is a door at the left side of the image, and there are trees at the right side of the image, there is a table at the right side of the image on which there is a bottle and an umbrella.",LN/000000276055.jpg
LN3920,"In this image i can see the kite which is blue, red and white in color, i can see ropes, and the sky.",LN/000000450439.jpg
LN3921,At the top we can see a clear blue sky. This is a bare tree. Here we can see small poles in the form of fence in a ground. We can see one man standing here. We can see a man standing and flying a colourful kite with white and red colour. We can see a man standing beside to him. This is a grass.,LN/000000067406.jpg
LN3922,"She is standing on a skateboard. She is wearing a gloves,helmet. We can see in the background snow.",LN/000000089078.jpg
LN3923,"In the picture we can see a clock to the wall picture, were there is a seconds clock in it and the name called new dutch port.",LN/000000164363.jpg
LN3924,"In this image we can see animals on the ground. Here is the grass, here are the trees, and here is the water, and at above the sky is cloudy.",LN/000000500663.jpg
LN3925,"There is a person in grey color shirt wearing spectacle and watch, standing and working. In the background, there is a yellow color wall, tray on the table and other items. In front of him, there are cups in a tray which is on the floor.",LN/000000281032.jpg
LN3926,"Here in this picture we can see cows laying on the grass in their own places allotted and there are some other cows who are standing in their places and in front of them we can see a board of dairy and this is a shed present on the top of them , there are lights present here and there",LN/000000302165.jpg
LN3927,"There are elephants in the image. In the front there is a baby elephant. To the left there is tree trunk beside an elephant. There are rocks behind them. In the front there is fence, grass and rocks. In the background there are trees and sky.",LN/000000268375.jpg
LN3928,"In this image we can see an aeroplane flying in the air, and here is the sky.",LN/000000545407.jpg
LN3929,This image consists of scissor and a tape. Scissor in black in colour which is on the tape.,LN/000000348012.jpg
LN3930,In this image I can see a washroom. To the wall I can see the toilet. And there is a flush button in the top. To the right there is a red color table and I can see a plate with food on it. There is a white color wall.,LN/000000325114.jpg
LN3931,Here we can see a cattle's face which is in white and brown color and behind that we can see a chain and iron pole fencing present and we can see grass,LN/000000412887.jpg
LN3932,In this image there is a person jumping with ski board. At the back there are trees. At the bottom there is a snow. At the top there is a sky.,LN/000000129812.jpg
LN3933,At the top we can see sky with clouds. Here we can see a clock tower. Here we can see walls with windows and bricks.,LN/000000113867.jpg
LN3934,"In this image, there is a table which is in black color, there are some pizza boxes which contains pizzas, there are some plates which are in white color, there are some bottles, these are some cans, there are some pole sitting on the chairs around the table.",LN/000000156076.jpg
LN3935,In the image we can see there are cars which are parked on the ground and the ground is covered with grass and there are lot of trees.,LN/000000148719.jpg
LN3936,"In the image we can see that, there is a plastic bottle, glass bottle and plate. In the plate there is a pizza and french fries on it.",LN/000000511453.jpg
LN3937,"In this image we can see a zebra sitting on soil, in the background there is a grass and we can see some rocks here, on the right side of the picture there are two more zebras.",LN/000000376278.jpg
LN3938,Here we can see a person holding a book and there is a bird. And there is a blur background.,LN/000000542776.jpg
LN3939,"This is the picture of a table on which there is a phone, glass, jar, a plate which has some bread and a bowl which has some salad in it, tissue.",LN/000000120853.jpg
LN3940,These are the yaks that are standing in the snow and here it's a water these are the trees at here and it's a sky.,LN/000000247838.jpg
LN3941,There are two animals. One is giraffe and another one is zebra. They both animals are eating grass. There are stones in front of the animals. We can see in the background trees.,LN/000000433243.jpg
LN3942,"In this image we can see a man standing in the ground while holding a bat in his hands and a cigarette in his mouth. In the background we can see a person standing, trees and a building.",LN/000000474344.jpg
LN3943,"In this picture there is a person on the skiing boards, holding skiing sticks in his hand. There is a snow. There are some people standing behind the railing and watching the person here. We can observe a skiing path here.",LN/000000528314.jpg
LN3944,This picture shows a cat on the table and we see a telephone and paper bundle and few papers and pen on the table and we see a mirror and a pen stand on it we see spectacles,LN/000000078426.jpg
LN3945,At the top there is a sky. Here near to the wall we can see trees. This is house with door and a window. Near to the house we can see a blue cover sheet. This is a tap with water pipe in green colour. Here we can see an animal gazing.,LN/000000226883.jpg
LN3946,"In this image there are a group of persons who are standing and they are holding bats in their hands, and on the left side there is one person who is sitting and he is wearing gloves. And in the bottom there is sand and some grass and on the background there is a net and a gate is there.",LN/000000160864.jpg
LN3947,"There is a woman in t-shirt, holding a camera and capturing. Beside her, there is other person watching mobile. In the background, there are persons standing and wearing caps, a baby standing, a wall, glass and lights",LN/000000151000.jpg
LN3948,"This is the picture might be taken on forest. In the image in middle we can see two big elephants and one small elephant are walking and also in background there are trees, on top there is a sky at bottom there is a grass and few plants.",LN/000000126216.jpg
LN3949,"There is a red, yellow and green color signals, and lights and other signals attached to the pole which having a sign also on a foot path. On both sides, there are roads. In the background, there are lights, trees, buildings, cars moving on the roads clouds in the blue sky and other items.",LN/000000565012.jpg
LN3950,"In this image I see a woman who is sitting on a horse and there is another 2 horses behind her and they're on the path, I can also see a man over here who is smiling and he is carrying a bag and I see that this woman is wearing a hat. In the background I see the trees, grass and the rocks.",LN/000000023034.jpg
LN3951,"In this image I see many kids, adults and this man is holding a glass in his hand and I can see the ball over here and all of them are on grass, I can also see few chairs and this person is sitting and I see the bats, In the background I see the trees.",LN/000000559842.jpg
LN3952,In this image i can see a table on which there is a red and white checked cloth and i can see a white colored plate on the table. I can see a pizza on the plate. In the background i can see a person's hand holding a knife and fork and he is cutting the pizza.,LN/000000027696.jpg
LN3953,"There is a fire hydrant which is blue and yellow in color and there are trees,cars behind it.",LN/000000338560.jpg
LN3954,"In this picture there is a group of persons who are sitting on the bench near to a table. On the table we can see a plate, blue cups and water can. On the right we can see a building and stairs. There is a door, window and grass on the building. On the top right corner we can see a sky. There is a women who is wearing red t-shirt and grey jeans looks happy, there is an another person who is holding a coke can near to his mouth.",LN/000000266768.jpg
LN3955,Bottom of the image there are some water. In the middle of the image there are few elephants and there is grass and there are some trees. Top of the image there are some clouds.,LN/000000286994.jpg
LN3956,"In the picture we can see a washroom, in that we can see a wash basin with taps, and the walls with white tiles, on the tiles there is a wall, on it we can see some things like glasses, soap, brushes with stand and dryer with wire, and to the wall we can see a cupboard and to the floor we can see a cream color.",LN/000000500464.jpg
LN3957,"There is a man standing on the grass. He wear a cap and he is in a suit. This is bicycle. Here we can see some plants and a pole. In the background there is a building. There are windows, curtains, and a glass door. This is floor and there is a sky.",LN/000000281929.jpg
LN3958,In the picture we can see a horse is designed like a zebra with black stripes on the face and in the background we can see a grass and wooden railing.,LN/000000377497.jpg
LN3959,"In the image we can see there are people who are standing on road and there are vehicles like bus, car and bikes, people are wearing helmets on the bike and behind there are buildings, there are trees and on the top there is clear sky.",LN/000000463730.jpg
LN3960,"The picture is taken in closed room where there is a tv on the table and behind that there is a wall with photos placed on it and at the right corner there is one wooden shelves with books, toys, small plants placed in it and there is a big blue curtain on the wall and in the middle there are another two wooden racks with shelves where plates, glasses, photos, toys and things are kept in the shelves and under the tv there is a table with a cd player present in it and on the tv there is one clock, cds and a small dolls are present on the tv in the picture.",LN/000000296231.jpg
LN3961,"In this picture i can see a laptop kept on the table, there are candles beside it, there are three bottles kept on the table. In the backdrop there is a wall and there is a plug board.",LN/000000136600.jpg
LN3962,In this picture we can see four persons in a water. We can see a man wearing goggles and a cap sitting on a surfboard by bending his knees on it. We can see a kid sitting on a board beside to him. We can see two kids holding a surfboard in a water.,LN/000000142971.jpg
LN3963,"This image is clicked at outdoor. In the middle there is a train. At the bottom there is railway track and platform. In the background there are many trees. At top there are cables, sky and clouds.",LN/000000578967.jpg
LN3964,This picture shows a car and we see a dog seated in the car and we see a tree and a blue sky and a field on the side,LN/000000065485.jpg
LN3965,In this image I can see few animals and a iron gate. I can also see grass on ground.,LN/000000240754.jpg
LN3966,"The image is outside of the city. In the image in middle there are few bags, on right side we can see a person standing in front of a bag. On left side there are few more bags and we can also metal fence.",LN/000000360097.jpg
LN3967,In this image there are two persons standing and having smile on their faces. The woman in the center wearing a white colour dress is smiling and is holding a knife and cutting the cake which is in front of her. The cake is on table. The man at the right side wearing a suit is having smile and is holding a hand of the woman which is in front of him. In the background there is a wooden door and three candle stands hanging. And on the window there is a stand which is white in colour.,LN/000000263969.jpg
LN3968,There are 4 men standing and the middle two are holding momentums in their hands. In the background there is a hoarding and a banner.,LN/000000453166.jpg
LN3969,"In the picture we can see a table, on the table we can see a white bag which is written next to it with black handles, just beside it there is a heel which is white in color, and a toy, mobile phone, and two flowers decorated on it. It is a cake.",LN/000000180878.jpg
LN3970,"There are kites in the sky. Below this, there are group of people gathered and watching them. In the background, there are trees, mountains, white clouds in the blue sky.",LN/000000299553.jpg
LN3971,"In this picture, it seems like a doughnut box, edible items and a remote control on a surface in the foreground.",LN/000000405432.jpg
LN3972,"In the middle there is a giraffe, beside that there is a lady feeding giraffe with white bottle holding in her hand. And in the background there is a wooden wall with mesh to it. And there are many people standing in front of the mesh.",LN/000000302452.jpg
LN3973,"In this image there is a stove, beside the stove there is a shelf, in that shelf there are few objects, on that shelf there are bottles and few objects, beside the shelf there is a fridge, in the background there is a wall, on the right side there is a wall.",LN/000000384661.jpg
LN3974,"In this picture there are two frames on a wall. There is a white box and a toilet seat. A tissue paper and plant on the wall. A bathtub, tap, handle , shower are seen. There is a cupboard, table, yellow mat and mirrors are also visible.",LN/000000462614.jpg
LN3975,In the center of the image we can see some wooden pieces and a glass stand placed on the table.,LN/000000075393.jpg
LN3976,"There are sandwiches, food items and other food items in a cup, on the the plate which is on the table which is covered with a cloth. Beside this, there is a fork. In the background, there are oranges in glass cup which is on the table and other item. The background is in white color.",LN/000000304984.jpg
LN3977,The dog is sleeping on a cloth. The dog is mix of black and brown color.,LN/000000181969.jpg
LN3978,"As we can see in the image there is a white color wall, door, window, out side the window there is a box and there are four people over here. The man who is laying in the front is wearing black color shirt and playing with white and black color ball.",LN/000000463690.jpg
LN3979,"In this image i can see a sign board and something is written on it. The pole is in black color. At the back side i can see few buildings and a window. On the road there are three cars. On the left side the woman is holding bag and a walking she wearing a black dress. On the right side i can see a light,current wires and a flower pot.",LN/000000127092.jpg
LN3980,"In this picture we can see a road with zebra crossing on it and beside to this road we have pole, signboard, papers to it and aside to this signboard we have a house with windows and on other side we can see a banner of men standing holding guitars in their hand and one is singing and on footpath a man is walking and in the background we can see trees, building, sky.",LN/000000385190.jpg
LN3981,The picture is taken inside a closed room where one child is brushing and behind the child there are clothes hanged on the wall and there is a small bath tub with a tap on the wall and there is one window at the right corner of the picture.,LN/000000175251.jpg
LN3982,"In the picture we can see a woman holding the horse and standing on the grass, the horse is on the path, the horse is brown in color with black hair, and white face, in the background we can see a house which is brown in color and sky.",LN/000000319721.jpg
LN3983,"In this Image I see number of people, in which most of them are standing and rest of them are sitting, I can also see there are number of bananas, leaf curries, tomatoes and other vegetables on the ground and I see few baskets and lot of covers and I see a bike over here.",LN/000000378515.jpg
LN3984,"In this image i can see a sink in a counter top, the counter top is in white color and at left i can see a stove and a dish washer, at the back ground i can see a oven and a cup board in brown color, at right there are two other cupboards and the wall in white color, there is a window at the back.",LN/000000365766.jpg
