prompt_id,prompt,ref_image
MS12930,A girl in blue shirt holding a teddy bear in a room.,COCO/COCO_val2014_000000431954.jpg
MS12931,A cell phone flipped open near a lamp.,COCO/COCO_val2014_000000436426.jpg
MS12932,"There is a bed, chair and table in the room. ",COCO/COCO_val2014_000000259952.jpg
MS12933,A blue motorcycle parked along the side of the road,COCO/COCO_val2014_000000360342.jpg
MS12934,A FLOCK OF BIRDS ARE FLYING OVER THE OCEAN,COCO/COCO_val2014_000000310516.jpg
MS12935,The two street name signs are protruding from a street pole. ,COCO/COCO_val2014_000000198915.jpg
MS12936,"The large train is painted yellow, blue, and grey.",COCO/COCO_val2014_000000560675.jpg
MS12937,A child getting ready to swing at a ball.,COCO/COCO_val2014_000000553330.jpg
MS12938,a couple of signs are up near a wall,COCO/COCO_val2014_000000091517.jpg
MS12939,A living area with a Christmas tree and a fireplace.,COCO/COCO_val2014_000000252342.jpg
MS12940,Trains on the tracks near a lot of buildings.,COCO/COCO_val2014_000000062474.jpg
MS12941,a person riding skis on a snowy surface,COCO/COCO_val2014_000000254164.jpg
MS12942,Several boats in front of a beach with several people on it.,COCO/COCO_val2014_000000049165.jpg
MS12943,Professional water skiers perform tricks on a lake,COCO/COCO_val2014_000000358903.jpg
MS12944,A vase sitting on a table with flowers in it.,COCO/COCO_val2014_000000360487.jpg
MS12945,A flower sits inside of a blue vase.,COCO/COCO_val2014_000000153607.jpg
MS12946,A kitchen filled with appliances and a center island.,COCO/COCO_val2014_000000512576.jpg
MS12947,A rotten banana in a small chair with a little radio.,COCO/COCO_val2014_000000163951.jpg
MS12948,a bath room with a toilet a sink and a mirror ,COCO/COCO_val2014_000000032990.jpg
MS12949,Vehicles on road with traffic signals at intersection.,COCO/COCO_val2014_000000077924.jpg
MS12950,a variety of vegetables and dip being displayed on a dish,COCO/COCO_val2014_000000031636.jpg
MS12951,The building has a clock built into the tower.,COCO/COCO_val2014_000000207675.jpg
MS12952,Mirrored reflection of a row of yellow school busses.,COCO/COCO_val2014_000000378809.jpg
MS12953,"A road with a couple walking a dog, and a car driving.",COCO/COCO_val2014_000000405021.jpg
MS12954,A close up view of a cooked pizza.,COCO/COCO_val2014_000000149469.jpg
MS12955,two trains go side by side down a street,COCO/COCO_val2014_000000071345.jpg
MS12956,A red train parked in front of a loading platform next to passengers.,COCO/COCO_val2014_000000564129.jpg
MS12957,A person on a motorcycle with a large back wheel riding on a street.,COCO/COCO_val2014_000000378502.jpg
MS12958,A view of St. Ann street with a warning sign in front.,COCO/COCO_val2014_000000419680.jpg
MS12959,A clock tower reaches us into the sky.,COCO/COCO_val2014_000000269419.jpg
MS12960,people holding a surfboard and walking down the beach,COCO/COCO_val2014_000000167593.jpg
MS12961,An airplane is parked next to a domed tower.,COCO/COCO_val2014_000000323709.jpg
MS12962,A woman taking a bite of a long hot dog on a stick.,COCO/COCO_val2014_000000365685.jpg
MS12963,An orange motorcycle on a motorcycle work stand.,COCO/COCO_val2014_000000290070.jpg
MS12964,A group of stuffed brown teddy bears sitting next to beer.,COCO/COCO_val2014_000000096769.jpg
MS12965,a black and white tub in a home bathroom,COCO/COCO_val2014_000000296707.jpg
MS12966,A group of men skiing in a race with trees in the background.,COCO/COCO_val2014_000000145422.jpg
MS12967,A man on his skateboard is riding between the parked cars. ,COCO/COCO_val2014_000000458325.jpg
MS12968,A dog is lounged on a bean bag while chewing a hot dog toy.,COCO/COCO_val2014_000000557780.jpg
MS12969,A man in a pitching pose with a glove near  another man with a glove.,COCO/COCO_val2014_000000409667.jpg
MS12970,A bed is in the middle of the street with a crowd of people.,COCO/COCO_val2014_000000006580.jpg
MS12971,Someone's lunch is being displayed on a table.,COCO/COCO_val2014_000000541018.jpg
MS12972,A large clock tower in front of a clear sky,COCO/COCO_val2014_000000159537.jpg
MS12973,a colorful motorcycle sitting next to a fence ,COCO/COCO_val2014_000000408830.jpg
MS12974,"A cheetah, cow, horse, and woman looking down a hallway.",COCO/COCO_val2014_000000263613.jpg
MS12975,A stoplight with a road sign on it ,COCO/COCO_val2014_000000059458.jpg
MS12976,A brown cow lying on a street with motor bikes parked nearby,COCO/COCO_val2014_000000277694.jpg
MS12977,Two plates have a meal prepared on each of them.,COCO/COCO_val2014_000000384040.jpg
MS12978,A woman on a surfboard is about to fall in thew ater,COCO/COCO_val2014_000000302958.jpg
MS12979,An acoustic guitar is shown laying on a bed.,COCO/COCO_val2014_000000366421.jpg
MS12980,A potted plant inside an open car boot ,COCO/COCO_val2014_000000069863.jpg
MS12981,"Two motorcyclists sit on their bikes, side by side in traffic.",COCO/COCO_val2014_000000377352.jpg
MS12982,Helmeted boy skateboarding on a half pipe ramp,COCO/COCO_val2014_000000238065.jpg
MS12983,Baseball players in the air with the ball coming towards them. ,COCO/COCO_val2014_000000340843.jpg
MS12984,"In a restaurant kitchen, a woman prepare pizzas.",COCO/COCO_val2014_000000468613.jpg
MS12985,A girl is a Krispy Kreme hat holding abox of donuts.,COCO/COCO_val2014_000000576539.jpg
MS12986,A large gray elephant is standing in grass next to a river.,COCO/COCO_val2014_000000580951.jpg
MS12987,A group of bikers parked in a parking lot under large lights.,COCO/COCO_val2014_000000565031.jpg
MS12988,There is a cutting board and knife with chopped apples and carrots.,COCO/COCO_val2014_000000406616.jpg
MS12989,A pair of shoes is sitting on the bench.,COCO/COCO_val2014_000000417586.jpg
MS12990,A long-haired cat sits on a window sill and stares outside.,COCO/COCO_val2014_000000574810.jpg
MS12991,A car parked on the street by a parking meter.,COCO/COCO_val2014_000000387150.jpg
MS12992,The two zebras are eating grass on the plain.,COCO/COCO_val2014_000000329355.jpg
MS12993,A fire hydrant and a stake in a dirt area with a few plants.,COCO/COCO_val2014_000000384616.jpg
MS12994,there is a small speed boat going down the river,COCO/COCO_val2014_000000023489.jpg
MS12995,A couple of men standing on top of an orange boat.,COCO/COCO_val2014_000000371176.jpg
MS12996,There is a pink fire hydrant with a black hat.,COCO/COCO_val2014_000000084200.jpg
MS12997,a wooden table with trays of food on top of it,COCO/COCO_val2014_000000405261.jpg
MS12998,An adorable caleco cat sitting underneath a bicycle.,COCO/COCO_val2014_000000536321.jpg
MS12999,A group of books that are stacked on each other.,COCO/COCO_val2014_000000356742.jpg
MS13000,A bed with two books and pillows on it.,COCO/COCO_val2014_000000577995.jpg
MS13001,A cat looking in a door from the outside ,COCO/COCO_val2014_000000277584.jpg
MS13002,four scenes with each showing a smiley face doll,COCO/COCO_val2014_000000428125.jpg
MS13003,A dog sitting on the floor next to a stuffed animal.,COCO/COCO_val2014_000000099543.jpg
MS13004,Couple riding on an elephant in a forest.,COCO/COCO_val2014_000000144468.jpg
MS13005,A red vase sitting on top of a glass table.,COCO/COCO_val2014_000000094940.jpg
MS13006,An orange cat sitting on top of a computer desk.,COCO/COCO_val2014_000000245576.jpg
MS13007,A stove back splash with a granite design.,COCO/COCO_val2014_000000035326.jpg
MS13008,A tie rack in a room filled with wall plaques.,COCO/COCO_val2014_000000112440.jpg
MS13009,A cat sits on top of a black car.,COCO/COCO_val2014_000000124462.jpg
MS13010,A train set with a train and a red and white barn.,COCO/COCO_val2014_000000320627.jpg
MS13011,some oranges and a banana and some vegetables,COCO/COCO_val2014_000000234614.jpg
MS13012,A public rest room with a black and white checkered floor.,COCO/COCO_val2014_000000543660.jpg
MS13013,The wing of an airplane over a large area with mountains.,COCO/COCO_val2014_000000235663.jpg
MS13014,a all white bathroom with the toilet seat up ,COCO/COCO_val2014_000000577564.jpg
MS13015,A group of men riding on the back of horses.,COCO/COCO_val2014_000000277625.jpg
MS13016,There is a long transit bus with an Asian driver.,COCO/COCO_val2014_000000052952.jpg
MS13017,A woman takes a picture of herself using a mirror.,COCO/COCO_val2014_000000235964.jpg
MS13018,A black pan filled with mushrooms and vegetables.,COCO/COCO_val2014_000000352533.jpg
MS13019,"A bathroom with a sink, cabinets and a mirror. ",COCO/COCO_val2014_000000175310.jpg
MS13020,A small kitchen features a small wooden table with two chairs.,COCO/COCO_val2014_000000422654.jpg
MS13021,this cat is sitting on the window ledge in the tiled kitchen.,COCO/COCO_val2014_000000322353.jpg
MS13022,Made up bed with pillows on top and a window next to it,COCO/COCO_val2014_000000546245.jpg
MS13023,An empty kitchen and half wall in a living space,COCO/COCO_val2014_000000346702.jpg
MS13024,A toddler boy trying to stand while using a black luggage bag to stable himself. ,COCO/COCO_val2014_000000343914.jpg
MS13025,three street signs on a metal  pole next to a bricked wall.,COCO/COCO_val2014_000000456420.jpg
MS13026,A fluffy looking cat stretched out on a computer desk.,COCO/COCO_val2014_000000518324.jpg
MS13027,A woman with purple hair taking a picture of herself in a mirror.,COCO/COCO_val2014_000000258762.jpg
MS13028,A beach full of people and kite flyers.,COCO/COCO_val2014_000000243946.jpg
MS13029,A woman flying through the air while riding a snowboard.,COCO/COCO_val2014_000000063563.jpg
MS13030,An elephant is walking in it's encasement. ,COCO/COCO_val2014_000000084643.jpg
MS13031,A man is skiing down a snowy slope.,COCO/COCO_val2014_000000247692.jpg
MS13032,A man smiling while holding a green umbrella,COCO/COCO_val2014_000000018666.jpg
MS13033,A man and a woman with three dogs read the menu outside of the deli.,COCO/COCO_val2014_000000550287.jpg
MS13034,there is a brown and black bird sitting on a tree branch,COCO/COCO_val2014_000000574256.jpg
MS13035,The woman is shopping in the produce section of the store.,COCO/COCO_val2014_000000464265.jpg
MS13036,A baby walks down a brick sidewalk as she carries a blue umbrella.,COCO/COCO_val2014_000000126727.jpg
MS13037,A lone zebra lowering its head to eat.,COCO/COCO_val2014_000000057357.jpg
MS13038,Luggage is being loaded into the open doors of a plane.,COCO/COCO_val2014_000000038929.jpg
MS13039,A man is standing with a skateboard in his hand.,COCO/COCO_val2014_000000034234.jpg
MS13040,A woman on a horse is trying to rope a calf.,COCO/COCO_val2014_000000485758.jpg
MS13041,A Fed Ex truck and a car sit parked on the street in the fall.,COCO/COCO_val2014_000000277172.jpg
MS13042,"A pack of ""Hiragishi Donuts"" in a plastic container wrapped in a rubber band.",COCO/COCO_val2014_000000034869.jpg
MS13043,The school bus has stopped on the side of the road. ,COCO/COCO_val2014_000000340386.jpg
MS13044,A giraffe is eating out a man hand at the zoo.,COCO/COCO_val2014_000000330065.jpg
MS13045,A bunch of apples and oranges sitting together.,COCO/COCO_val2014_000000381204.jpg
MS13046,A giraffe with its head cocked walking about a sandy area.,COCO/COCO_val2014_000000551665.jpg
MS13047,Red wooden door with a stop sign requiring ID,COCO/COCO_val2014_000000308599.jpg
MS13048,A pizza that is on a stack of plates.,COCO/COCO_val2014_000000451693.jpg
MS13049,"Pancakes, hashbrowns and eggs on plates with a glass of juice nearby.",COCO/COCO_val2014_000000500699.jpg
MS13050,"A batter at the plate, ready to swing",COCO/COCO_val2014_000000088859.jpg
MS13051,A clock tower rises high into a gray colored sky.,COCO/COCO_val2014_000000469824.jpg
MS13052,A white vehicle with a flatbed designed to carry multiple bicycles on it.,COCO/COCO_val2014_000000551952.jpg
MS13053,a screen showing a man with laptop in his hands,COCO/COCO_val2014_000000506515.jpg
MS13054,a piece of food with some vegetables in it,COCO/COCO_val2014_000000266370.jpg
MS13055,Small hole taken out of the side of a large white cow. ,COCO/COCO_val2014_000000006266.jpg
MS13056,"A street sign reading 'Alameda Street' is shown, with a skyscraper in the background.",COCO/COCO_val2014_000000577417.jpg
MS13057,An empty kitchen with wooden cabinets and black appliances. ,COCO/COCO_val2014_000000564629.jpg
MS13058,Two men kneeling on the corner of a street outside of Swarvoski.,COCO/COCO_val2014_000000543895.jpg
MS13059,A person is skateboarding next to a body of water.,COCO/COCO_val2014_000000391862.jpg
MS13060,a traffic light on green that looks like it has the number seventy displayed,COCO/COCO_val2014_000000573947.jpg
MS13061,A three tiered white Christmas themed cake with mistletoe accents ,COCO/COCO_val2014_000000484457.jpg
MS13062,Two white plates with green beans and a pork chop.,COCO/COCO_val2014_000000438093.jpg
MS13063,A girl looking at her cell phone while it's attached to a cord.,COCO/COCO_val2014_000000279838.jpg
MS13064,A big dark colored dog standing with his front paws on a skate board.,COCO/COCO_val2014_000000516396.jpg
MS13065,A group of people walking along side of some shops.,COCO/COCO_val2014_000000156759.jpg
MS13066,A man riding a skateboard carrying a long stick.,COCO/COCO_val2014_000000190995.jpg
MS13067,We see an arrangement of peach flowers in an earth tone vase.,COCO/COCO_val2014_000000202928.jpg
MS13068,A green bowl filled with vegetables soup next to a spoon.,COCO/COCO_val2014_000000484069.jpg
MS13069,A guy rides a bike in a race and has fun,COCO/COCO_val2014_000000192701.jpg
MS13070,A man standing next to a giraffe at the zoo. ,COCO/COCO_val2014_000000551959.jpg
MS13071,two people on the beach and one is flying a kite,COCO/COCO_val2014_000000305622.jpg
MS13072,Men's clothing of casual and business is displayed with price tags.,COCO/COCO_val2014_000000252549.jpg
MS13073,A yellow and brown butterfly sitting on top of an orange.,COCO/COCO_val2014_000000531143.jpg
MS13074,The table is covered with many different bowls of food.,COCO/COCO_val2014_000000132362.jpg
MS13075,Two men on horses drive cattle down the road.,COCO/COCO_val2014_000000276024.jpg
MS13076,A train on tracks in a city with high rises.,COCO/COCO_val2014_000000415585.jpg
MS13077,Small child with white clothes on riding on top of a horse. ,COCO/COCO_val2014_000000377984.jpg
MS13078,Two men and a dog are riding in a car.,COCO/COCO_val2014_000000234136.jpg
MS13079,A girl wearing white shorts walks across train tracks while holding an umbrella above herself,COCO/COCO_val2014_000000456239.jpg
MS13080,Zebra browsing in a sparse wood with little grass.,COCO/COCO_val2014_000000276852.jpg
MS13081,"Cows grazing on a field next to mountains and trees.
",COCO/COCO_val2014_000000164568.jpg
MS13082,Hotel room with shag carpet and a little table on the balcony,COCO/COCO_val2014_000000504125.jpg
MS13083,A large panda bear sitting on top of a wooden post.,COCO/COCO_val2014_000000388766.jpg
MS13084,A person on skies smiling for the camera.,COCO/COCO_val2014_000000132024.jpg
MS13085,A small black and white dog looks out on the beach.,COCO/COCO_val2014_000000320020.jpg
MS13086,A jet on a runway with mountains in the distance.,COCO/COCO_val2014_000000070889.jpg
MS13087,A man adjusting his neck tie while wearing a vest.,COCO/COCO_val2014_000000180283.jpg
MS13088,A bathroom that has over flooded with water. ,COCO/COCO_val2014_000000219657.jpg
MS13089,A small boy rides a skateboard down the walkway.,COCO/COCO_val2014_000000404249.jpg
MS13090,Lunch is consumed by two people on the lakeshore. ,COCO/COCO_val2014_000000023807.jpg
MS13091,A man on the grass with a Frisbee.,COCO/COCO_val2014_000000445211.jpg
MS13092,Two people on a motorcycle riding in the dirt besides a major road,COCO/COCO_val2014_000000400853.jpg
MS13093,A man is standing next to his snowboard,COCO/COCO_val2014_000000546658.jpg
MS13094,A table covered in barbecue ribs and dipping sauces.,COCO/COCO_val2014_000000070527.jpg
MS13095,A couple who is cutting their wedding cake together.,COCO/COCO_val2014_000000227326.jpg
MS13096,a close up of a person painting something in a field ,COCO/COCO_val2014_000000504224.jpg
MS13097,A group of people that are sitting on a log.,COCO/COCO_val2014_000000459195.jpg
MS13098,A man flying through the air while riding a snowboard.,COCO/COCO_val2014_000000536370.jpg
MS13099,A man standing on a beach while holding a surfboard.,COCO/COCO_val2014_000000550432.jpg
MS13100,A man laying on the floor watching anther man standing with a remote in his hand in a living room.,COCO/COCO_val2014_000000079213.jpg
MS13101,A pizza with a lot of salad pieces on it.,COCO/COCO_val2014_000000142919.jpg
MS13102,"A tray with tomatoes, oranges, kales, cabbage and other vegetables",COCO/COCO_val2014_000000433705.jpg
MS13103,A man that is laying in a bed with two dogs.,COCO/COCO_val2014_000000075768.jpg
MS13104,An empty boat on in the water with birds perched on the side.,COCO/COCO_val2014_000000555847.jpg
MS13105,A cat that is standing on a chair looking out of a window.,COCO/COCO_val2014_000000168847.jpg
MS13106,This man is walking through a living room.,COCO/COCO_val2014_000000037616.jpg
MS13107,An airplane is in the process of climbing. ,COCO/COCO_val2014_000000478093.jpg
MS13108,Two bears are on display in a zoo.,COCO/COCO_val2014_000000134346.jpg
MS13109,Two adult males enjoying large slices of pizza.,COCO/COCO_val2014_000000494887.jpg
MS13110,"A man serving spaghetti and meatballs at a table.
",COCO/COCO_val2014_000000465556.jpg
MS13111,Woman sitting at table with beverages consuming sandwich. ,COCO/COCO_val2014_000000157601.jpg
MS13112,four people using umbrellas walking in a small area,COCO/COCO_val2014_000000101189.jpg
MS13113,Organic fruits and vegetables on display in containers.,COCO/COCO_val2014_000000116845.jpg
MS13114,A bend sitting in a park along a dirt road.,COCO/COCO_val2014_000000164583.jpg
MS13115,A blender with a Star Wars Storm Trooper being helped by an Ewok.,COCO/COCO_val2014_000000493956.jpg
MS13116,A stoplight that has a bicycle on it.,COCO/COCO_val2014_000000020796.jpg
MS13117,Big Ben is next door to an apartment building. ,COCO/COCO_val2014_000000044723.jpg
MS13118,"A tree, dog, chicken and horse figures stuck into the icing of a cake. ",COCO/COCO_val2014_000000330022.jpg
MS13119,Some birds are standing on a bird feeder and having fun. ,COCO/COCO_val2014_000000114090.jpg
MS13120,"Several computers, including a laptop, sit on a desk.",COCO/COCO_val2014_000000249506.jpg
MS13121,Two plates with a sandwich lettuce and tomato and French fries with ketchup.,COCO/COCO_val2014_000000025529.jpg
MS13122,A blue bus parked in front of a building.,COCO/COCO_val2014_000000494571.jpg
MS13123,a couple of kids are sitting on horses,COCO/COCO_val2014_000000441009.jpg
MS13124,A woman stands in front of the mirror to do her hair.,COCO/COCO_val2014_000000175052.jpg
MS13125,A cat sitting next to a table with small figurines on it.,COCO/COCO_val2014_000000237476.jpg
MS13126,"An adult elephant and a baby elephant are standing next to each other, looking through a fence.  ",COCO/COCO_val2014_000000519461.jpg
MS13127,A couple uses a knife to cut the cake. ,COCO/COCO_val2014_000000422982.jpg
MS13128,A woman with sunglasses sits in a chair with an umbrella in a cave.,COCO/COCO_val2014_000000464317.jpg
MS13129,The frisbee is hovering in the air as people watch. ,COCO/COCO_val2014_000000148128.jpg
MS13130,A bobble head baseball figurine on a desk. ,COCO/COCO_val2014_000000127987.jpg
MS13131,A man holding a plate standing inside of a kitchen.,COCO/COCO_val2014_000000077050.jpg
MS13132,A table with four vases on top of it.,COCO/COCO_val2014_000000321314.jpg
MS13133,A cat and a dog both sleeping on a bed.,COCO/COCO_val2014_000000401991.jpg
MS13134,an Asian market place with a variety of fruits and men with hats looking at them.,COCO/COCO_val2014_000000486987.jpg
MS13135,A refrigerator is in a room next to a bookshelf and a microwave.  ,COCO/COCO_val2014_000000498319.jpg
MS13136,Four people are standing in the snow with ski equipment.  ,COCO/COCO_val2014_000000192502.jpg
MS13137,a slice of cake with some syrup next to it ,COCO/COCO_val2014_000000085195.jpg
MS13138,The cat is hiding under something and looking into the distance ,COCO/COCO_val2014_000000557451.jpg
MS13139,a woman holding a tennis racket by the side of a road.,COCO/COCO_val2014_000000498802.jpg
MS13140,There are some sheep crossing a bridge over a river.,COCO/COCO_val2014_000000489382.jpg
MS13141,A man riding a skateboard in front of a group of young men.,COCO/COCO_val2014_000000152258.jpg
MS13142,A woman is kneeling on the side of a hotel room bed.,COCO/COCO_val2014_000000511333.jpg
MS13143,A road sign that indicates route sixty six.,COCO/COCO_val2014_000000575372.jpg
MS13144,a box that has a really big banana on it,COCO/COCO_val2014_000000534035.jpg
MS13145,A television set playing a show in a room with furniture.,COCO/COCO_val2014_000000237767.jpg
MS13146,The cake has two motorcycles on the icing. ,COCO/COCO_val2014_000000184659.jpg
MS13147,A man riding on the back of a red motorcycle.,COCO/COCO_val2014_000000540869.jpg
MS13148,a carrot and a piece of celery and a knife on a cutting board,COCO/COCO_val2014_000000423618.jpg
MS13149,a plate of fruit and vegetables sits in front of some soda ,COCO/COCO_val2014_000000247333.jpg
MS13150,three different kinds of electronic devices all in a row,COCO/COCO_val2014_000000228981.jpg
MS13151,A toilet stall with a red checked piece of cloth hanging over the partition,COCO/COCO_val2014_000000480757.jpg
MS13152,Two ducks walk across a parking lot in front of some cars.,COCO/COCO_val2014_000000276971.jpg
MS13153,a lot of different types of luggage bags near one another,COCO/COCO_val2014_000000278899.jpg
MS13154,A girl mixing food with a whisk in a measuring bowl.,COCO/COCO_val2014_000000225963.jpg
MS13155,A large white hydraulic truck near pine trees.,COCO/COCO_val2014_000000099540.jpg
MS13156,Striped cat begins to stand up on top of the antique desk.,COCO/COCO_val2014_000000038938.jpg
MS13157,an  image of a bike sitting next to the building,COCO/COCO_val2014_000000337120.jpg
MS13158,A person trying to reach a Frisbee in a field with high brown grass.,COCO/COCO_val2014_000000259097.jpg
MS13159,a large black and white cat on top of a black suitcase,COCO/COCO_val2014_000000520694.jpg
MS13160,A row of wooden surfboards sitting on a rack on the beach.,COCO/COCO_val2014_000000207027.jpg
MS13161,A black crow is sitting in the table.,COCO/COCO_val2014_000000452674.jpg
MS13162,A woman smiling for a photo she is taking of herself.,COCO/COCO_val2014_000000546987.jpg
MS13163,School picture of a young boy with a tie on.,COCO/COCO_val2014_000000172718.jpg
MS13164,A clean room is shown with a fire going.,COCO/COCO_val2014_000000135797.jpg
MS13165,A tennis player getting ready to play a game.,COCO/COCO_val2014_000000321790.jpg
MS13166,"A sandwich with a knotted style bread, meat, and cheese.",COCO/COCO_val2014_000000322480.jpg
MS13167,"A pair of glasses, a pocket watch and two books.",COCO/COCO_val2014_000000065035.jpg
MS13168,A black brown and orange cat under an umbrella. ,COCO/COCO_val2014_000000541158.jpg
MS13169,A man riding a surfboard on top of a wave.,COCO/COCO_val2014_000000028994.jpg
MS13170,A bathroom has a baby seat and toilet in it.,COCO/COCO_val2014_000000443780.jpg
MS13171,A messy room with a laptop on a bed.,COCO/COCO_val2014_000000061925.jpg
MS13172,A person standing on the sidewalk next to a sign.,COCO/COCO_val2014_000000437432.jpg
MS13173,a person riding a parachute wake board jumping in the air,COCO/COCO_val2014_000000006783.jpg
MS13174,a person skating on some pieces of wood ,COCO/COCO_val2014_000000003553.jpg
MS13175,A man sitting on a bench surrounded by birds,COCO/COCO_val2014_000000002142.jpg
MS13176,There are some people relaxing and watching TV,COCO/COCO_val2014_000000546444.jpg
MS13177,a street sign stuck inside of some snow ,COCO/COCO_val2014_000000101022.jpg
MS13178,Young adult male adjusting tie in dimly lit room.,COCO/COCO_val2014_000000385222.jpg
MS13179,a walk in shower with a seat next to a white sink.,COCO/COCO_val2014_000000303928.jpg
MS13180,"A dirty kitchen with pots, and knives and a stove.",COCO/COCO_val2014_000000442609.jpg
MS13181,The people are standing in front of displays of computer hardware.,COCO/COCO_val2014_000000414501.jpg
MS13182,"A bathroom with a wash pan, toilet, and tub.",COCO/COCO_val2014_000000056426.jpg
MS13183,THERE ARE ANIMALS THAT AREW IN THE DEN,COCO/COCO_val2014_000000168562.jpg
MS13184,Room being remodeled and lots of tools on the floor.,COCO/COCO_val2014_000000257996.jpg
MS13185,"Corner of a restroom with a toilet, with a floral and frilled seat cover and tank cover, beside a wider basket trash can with a plastic bag liner.",COCO/COCO_val2014_000000440878.jpg
MS13186,The shelves of a store are full of stuffed bears.,COCO/COCO_val2014_000000245754.jpg
MS13187,A cat sitting beside a laptop on a desk.,COCO/COCO_val2014_000000403817.jpg
MS13188,A man rared back at a tennis ball with a racquet.,COCO/COCO_val2014_000000372265.jpg
MS13189,This is a plane preparing to take off.,COCO/COCO_val2014_000000263758.jpg
MS13190,A boat that is sitting near a pier.,COCO/COCO_val2014_000000531495.jpg
MS13191,a person walks near water and there is a bus driving through it,COCO/COCO_val2014_000000132791.jpg
MS13192,"A room in a residential house for relaxing and fun. 
",COCO/COCO_val2014_000000293334.jpg
MS13193,A group of people sitting on a beach while holding umbrellas.,COCO/COCO_val2014_000000472067.jpg
MS13194,A bus that is pulled next to a sidewalk near a large building,COCO/COCO_val2014_000000086845.jpg
MS13195,A variety of donuts sit in a box.,COCO/COCO_val2014_000000377814.jpg
MS13196,The cows are standing and grazing on dry land.,COCO/COCO_val2014_000000005178.jpg
MS13197,A library book mobile parked near a sidewalk.,COCO/COCO_val2014_000000200839.jpg
MS13198,Bags of oranges sitting on a table in a store.,COCO/COCO_val2014_000000383726.jpg
MS13199,"a large computer set up with a desktop computer, laptop, and printer.",COCO/COCO_val2014_000000154705.jpg
MS13200,A wine glass set on a counter of a kitchen area with a reflection of the kitchen in the wine glass.,COCO/COCO_val2014_000000567789.jpg
MS13201,People try to pay a parking meter with a sign in front of it.,COCO/COCO_val2014_000000281102.jpg
MS13202,A plate with spaghetti and broccoli and can of pop,COCO/COCO_val2014_000000465552.jpg
MS13203,A teddy bear ad a pillow sitting side by side.,COCO/COCO_val2014_000000575763.jpg
MS13204,A pizza box is open to a pizza covered in toppings.,COCO/COCO_val2014_000000197262.jpg
MS13205,A yellow commuter train traveling past some houses.,COCO/COCO_val2014_000000408863.jpg
MS13206,A group of hikers are hiking through the snow.,COCO/COCO_val2014_000000371829.jpg
MS13207,a single slice of pizza with ham slices on it  on a plate,COCO/COCO_val2014_000000084431.jpg
MS13208,A cat lays across an electric piano set.,COCO/COCO_val2014_000000325331.jpg
MS13209,A person uses their hands to operate a cell phone,COCO/COCO_val2014_000000060240.jpg
MS13210,A  box filled with a variety of donuts to eat.,COCO/COCO_val2014_000000463970.jpg
MS13211,A man that is standing on a surfboard.,COCO/COCO_val2014_000000226173.jpg
MS13212,A man holding a frisbee with a tee shirt on,COCO/COCO_val2014_000000239445.jpg
MS13213,A cat lying on the seat of a motorcycle,COCO/COCO_val2014_000000546264.jpg
MS13214,A man standing behind an elephant in a lake.,COCO/COCO_val2014_000000074446.jpg
MS13215,A woman practicing karate in a public park.,COCO/COCO_val2014_000000013867.jpg
MS13216,A baby laying on a chair with two brown teddy bears.,COCO/COCO_val2014_000000504824.jpg
MS13217,a parking meater on a street corner next to cars,COCO/COCO_val2014_000000128829.jpg
MS13218,A stop sign is standing next to a road in the snow.,COCO/COCO_val2014_000000232646.jpg
MS13219,The wooden bow of a ship with an out of focus boat in the back ground. ,COCO/COCO_val2014_000000038662.jpg
MS13220,A man holding a snowboard on top of a snow covered hill.,COCO/COCO_val2014_000000299254.jpg
MS13221,A white horse with a carriage behind it.,COCO/COCO_val2014_000000569893.jpg
MS13222,a female skateboarder in a black shirt ,COCO/COCO_val2014_000000409364.jpg
MS13223,A rooftop next to a clock tower with a wind indicator on top.,COCO/COCO_val2014_000000295797.jpg
MS13224,Modern bed placed next to clear glass night stand.,COCO/COCO_val2014_000000453328.jpg
MS13225,A man that is on ski's in the snow.,COCO/COCO_val2014_000000168340.jpg
MS13226,a woman and boy sitting with a laptop between them,COCO/COCO_val2014_000000544471.jpg
MS13227,A birthday cake with candles and a cell phone.,COCO/COCO_val2014_000000578210.jpg
MS13228,The dessert has been split into two halves on the plate.,COCO/COCO_val2014_000000310200.jpg
MS13229,A cartoon character of a man sking down hill,COCO/COCO_val2014_000000484303.jpg
MS13230,An older oven and stove with a pot and jar sitting on top.,COCO/COCO_val2014_000000303418.jpg
MS13231,A woman walking a horse on some property with trees.,COCO/COCO_val2014_000000054931.jpg
MS13232,A LITTLE GIRL IS RUNNING WITH HER KITE IN A OPEN FIELD,COCO/COCO_val2014_000000399462.jpg
MS13233,A wooden table topped with plates and bows filled with food,COCO/COCO_val2014_000000528399.jpg
MS13234,A police officer on a motorcycle drives through a parade.,COCO/COCO_val2014_000000136715.jpg
MS13235,A dog curled up on a mans shoes.,COCO/COCO_val2014_000000017923.jpg
MS13236,People are sitting on benches that line a street.,COCO/COCO_val2014_000000510734.jpg
MS13237,A woman with a baby lies in bed next to a dog.,COCO/COCO_val2014_000000347995.jpg
MS13238,a hero sandwich with prosciutto and other ingredients inside a sandwich bag,COCO/COCO_val2014_000000045574.jpg
MS13239,A woman walking while carrying bananas on her hat.,COCO/COCO_val2014_000000147740.jpg
MS13240,A fire hydrant stands on the grass in front of a building.,COCO/COCO_val2014_000000332113.jpg
